Order Number,Order Date and Time,Order_City,Restaurant Type,Total Bill (in Saudi Riyals),Delivery Duration (in minutes),Customer Rating (from 1 to 5 stars),Realistic Rating Order Time,Customer_Rating_Cities,Customer_Rating_Restaurants,Customer_Rating_Order_Time,Customer_Rating_Money_Spent
4279,2024-05-15 15:39:00,Dammam,Coffee,448.14,19,5,2,4.231064237775647,4.208937198067633,4.225882352941176,2.0
4280,2023-02-28 12:56:00,Khobar,Burger,537.21,5,4,5,4.293617021276596,4.271698113207547,4.327868852459017,5.0
4281,2022-04-23 19:13:00,Dammam,Sweets,325.08,16,3,4,4.231064237775647,4.297872340425532,4.238207547169812,4.0
4282,2023-02-08 11:21:00,Buraidah,Fast Food,258.04,8,4,5,4.271219512195122,4.261648745519714,4.254498714652956,5.0
4283,2022-08-04 19:49:00,Abha,Barbecue,158.06,6,2,4,4.220661985957873,4.260663507109005,4.238207547169812,4.0
4284,2023-04-02 18:05:00,Mecca,Indian Cuisine,94.19,5,3,4,4.278721278721279,4.278230500582072,4.261851015801354,4.0
4285,2024-03-02 19:16:00,Jeddah,Fast Food,216.71,6,2,5,4.223851417399804,4.261648745519714,4.238207547169812,5.0
4286,2023-06-28 13:09:00,Tabuk,Pizzeria,253.55,10,3,5,4.244618395303327,4.228944246737841,4.231578947368421,5.0
4287,2022-08-25 09:50:00,Medina,Coffee,740.56,5,1,5,4.239393939393939,4.208937198067633,4.209134615384615,5.0
4288,2024-09-08 18:59:00,Jeddah,Burger,544.82,16,5,3,4.223851417399804,4.271698113207547,4.261851015801354,3.0
4289,2022-07-16 06:13:00,Tabuk,Sweets,344.7,17,3,3,4.244618395303327,4.297872340425532,4.230769230769231,3.0
4290,2023-06-01 21:12:00,Jeddah,Bakeries,463.86,9,3,4,4.223851417399804,4.241975308641975,4.353808353808354,4.0
4291,2022-10-17 09:35:00,Khobar,Burger,579.76,9,4,4,4.293617021276596,4.271698113207547,4.209134615384615,3.6666666666666665
4292,2024-12-11 05:39:00,Medina,Coffee,119.93,14,1,5,4.239393939393939,4.208937198067633,4.259345794392523,5.0
4293,2022-04-05 23:03:00,Riyadh,Vegetarian/Vegan,45.61,11,4,4,4.241127348643007,4.229857819905213,4.266666666666667,4.0
4294,2024-03-04 22:35:00,Buraidah,Vegetarian/Vegan,40.44,14,2,4,4.271219512195122,4.229857819905213,4.18734793187348,4.0
4295,2024-03-05 12:48:00,Buraidah,Burger,406.27,16,4,3,4.271219512195122,4.271698113207547,4.327868852459017,3.0
4296,2024-07-27 04:40:00,Hail,Fast Food,753.92,15,4,5,4.204795204795205,4.261648745519714,4.286407766990291,5.0
4297,2024-08-25 01:18:00,Dammam,Sushi,160.95,6,1,5,4.231064237775647,4.198135198135198,4.268472906403941,5.0
4298,2022-05-16 23:36:00,Dammam,Vegetarian/Vegan,788.82,12,3,5,4.231064237775647,4.229857819905213,4.266666666666667,5.0
4299,2024-07-25 08:47:00,Buraidah,Pizzeria,788.58,12,4,4,4.271219512195122,4.228944246737841,4.163461538461538,4.5
4300,2022-09-16 12:18:00,Jeddah,Vegetarian/Vegan,442.78,11,4,5,4.223851417399804,4.229857819905213,4.327868852459017,5.0
4301,2024-11-29 10:58:00,Buraidah,Indian Cuisine,546.34,16,2,3,4.271219512195122,4.278230500582072,4.231884057971015,4.0
4302,2023-01-16 08:50:00,Tabuk,Fast Food,547.64,10,1,5,4.244618395303327,4.261648745519714,4.163461538461538,5.0
4303,2023-11-15 17:29:00,Dammam,Italian Cuisine,754.62,13,2,5,4.231064237775647,4.233890214797136,4.21123595505618,5.0
4304,2023-08-10 02:45:00,Hail,Vegetarian/Vegan,132.18,17,5,3,4.204795204795205,4.229857819905213,4.270471464019852,3.0
4305,2023-01-20 18:50:00,Khobar,Coffee,521.39,13,5,5,4.293617021276596,4.208937198067633,4.261851015801354,5.0
4306,2022-05-19 01:20:00,Riyadh,Burger,90.85,9,2,5,4.241127348643007,4.271698113207547,4.268472906403941,5.0
4307,2022-07-25 00:14:00,Buraidah,Italian Cuisine,790.11,11,2,4,4.271219512195122,4.233890214797136,4.241217798594848,4.0
4308,2024-10-22 21:18:00,Mecca,Burger,760.73,14,4,5,4.278721278721279,4.271698113207547,4.353808353808354,5.0
4309,2024-08-09 20:35:00,Medina,Barbecue,592.54,4,2,4,4.239393939393939,4.260663507109005,4.222477064220183,4.0
4310,2023-02-21 14:54:00,Jeddah,Sushi,344.15,5,1,4,4.223851417399804,4.198135198135198,4.261958997722096,4.0
4311,2024-11-17 18:51:00,Riyadh,Sushi,223.22,14,3,5,4.241127348643007,4.198135198135198,4.261851015801354,5.0
4312,2022-01-25 17:31:00,Khobar,Vegetarian/Vegan,674.61,19,2,2,4.293617021276596,4.229857819905213,4.21123595505618,2.0
4313,2023-02-06 12:49:00,Medina,Pizzeria,420.32,11,1,5,4.239393939393939,4.228944246737841,4.327868852459017,5.0
4314,2023-03-27 02:16:00,Buraidah,Bakeries,144.4,19,2,4,4.271219512195122,4.241975308641975,4.270471464019852,4.0
4315,2024-12-04 15:58:00,Khobar,Seafood,701.41,9,3,5,4.293617021276596,4.227218934911242,4.225882352941176,5.0
4316,2024-06-25 07:06:00,Riyadh,Seafood,438.55,13,4,5,4.241127348643007,4.227218934911242,4.263657957244655,5.0
4317,2022-06-02 13:52:00,Riyadh,Bakeries,754.45,19,1,3,4.241127348643007,4.241975308641975,4.231578947368421,3.0
4318,2024-08-26 11:31:00,Medina,Italian Cuisine,519.96,15,1,4,4.239393939393939,4.233890214797136,4.254498714652956,4.0
4319,2023-11-07 17:22:00,Khobar,Vegetarian/Vegan,318.88,10,2,5,4.293617021276596,4.229857819905213,4.21123595505618,5.0
4320,2025-01-10 14:42:00,Hail,Vegetarian/Vegan,563.8,16,5,4,4.204795204795205,4.229857819905213,4.261958997722096,4.0
4321,2022-01-15 21:53:00,Mecca,Indian Cuisine,677.32,11,2,5,4.278721278721279,4.278230500582072,4.353808353808354,5.0
4322,2023-10-12 03:45:00,Abha,Seafood,51.5,16,4,3,4.220661985957873,4.227218934911242,4.199017199017199,4.0
4323,2022-08-06 04:06:00,Tabuk,Italian Cuisine,692.71,16,3,2,4.244618395303327,4.233890214797136,4.286407766990291,2.0
4324,2022-11-21 00:19:00,Jeddah,Vegetarian/Vegan,782.16,15,5,5,4.223851417399804,4.229857819905213,4.241217798594848,5.0
4325,2022-04-02 16:51:00,Hail,Italian Cuisine,615.13,8,3,4,4.204795204795205,4.233890214797136,4.197222222222222,4.0
4326,2023-04-29 06:24:00,Buraidah,Pizzeria,260.58,19,4,2,4.271219512195122,4.228944246737841,4.230769230769231,2.0
4327,2024-09-15 08:08:00,Khobar,Fast Food,111.63,16,3,2,4.293617021276596,4.261648745519714,4.163461538461538,2.0
4328,2023-08-15 20:25:00,Riyadh,Indian Cuisine,542.84,7,3,5,4.241127348643007,4.278230500582072,4.222477064220183,5.0
4329,2024-02-07 07:00:00,Buraidah,Fast Food,725.8,13,2,5,4.271219512195122,4.261648745519714,4.263657957244655,5.0
4330,2022-05-03 23:19:00,Dammam,Seafood,798.25,13,2,5,4.231064237775647,4.227218934911242,4.266666666666667,5.0
4331,2022-06-14 00:37:00,Dammam,Sushi,368.46,12,4,5,4.231064237775647,4.198135198135198,4.241217798594848,5.0
4332,2024-12-01 23:47:00,Buraidah,Coffee,618.21,7,3,5,4.271219512195122,4.208937198067633,4.266666666666667,5.0
4333,2023-06-21 22:54:00,Abha,Barbecue,90.36,16,4,3,4.220661985957873,4.260663507109005,4.18734793187348,3.0
4334,2022-08-03 03:56:00,Abha,Sushi,377.38,11,2,5,4.220661985957873,4.198135198135198,4.199017199017199,5.0
4335,2022-12-25 08:15:00,Medina,Sushi,698.49,7,3,4,4.239393939393939,4.198135198135198,4.163461538461538,3.0
4336,2023-01-22 21:24:00,Riyadh,Fast Food,529.95,8,4,4,4.241127348643007,4.261648745519714,4.353808353808354,4.0
4337,2022-05-27 01:52:00,Buraidah,Italian Cuisine,654.42,8,5,5,4.271219512195122,4.233890214797136,4.268472906403941,5.0
4338,2022-09-01 13:24:00,Dammam,Sweets,716.3,5,2,5,4.231064237775647,4.297872340425532,4.231578947368421,5.0
4339,2024-06-12 20:04:00,Riyadh,Fast Food,433.63,17,3,3,4.241127348643007,4.261648745519714,4.222477064220183,3.0
4340,2024-12-24 11:39:00,Jeddah,Bakeries,299.61,14,3,5,4.223851417399804,4.241975308641975,4.254498714652956,5.0
4341,2023-10-01 17:58:00,Abha,Bakeries,495.09,6,3,4,4.220661985957873,4.241975308641975,4.21123595505618,4.5
4342,2023-05-10 12:41:00,Mecca,Indian Cuisine,357.67,17,3,4,4.278721278721279,4.278230500582072,4.327868852459017,4.0
4343,2024-07-02 20:52:00,Tabuk,Italian Cuisine,447.16,11,3,5,4.244618395303327,4.233890214797136,4.222477064220183,5.0
4344,2024-08-02 11:07:00,Dammam,Seafood,331.81,5,4,5,4.231064237775647,4.227218934911242,4.254498714652956,5.0
4345,2023-08-18 01:22:00,Riyadh,Barbecue,83.78,5,2,4,4.241127348643007,4.260663507109005,4.268472906403941,4.0
4346,2023-01-29 16:02:00,Mecca,Sushi,52.43,13,4,5,4.278721278721279,4.198135198135198,4.197222222222222,5.0
4347,2022-06-14 16:15:00,Tabuk,Pizzeria,329.97,7,2,5,4.244618395303327,4.228944246737841,4.197222222222222,5.0
4348,2023-03-28 16:06:00,Jeddah,Sweets,682.16,18,2,3,4.223851417399804,4.297872340425532,4.197222222222222,4.0
4349,2023-10-19 06:19:00,Buraidah,Burger,517.0,11,1,5,4.271219512195122,4.271698113207547,4.230769230769231,5.0
4350,2024-08-18 00:44:00,Khobar,Sweets,777.03,13,5,5,4.293617021276596,4.297872340425532,4.241217798594848,5.0
4351,2022-11-28 06:35:00,Mecca,Pizzeria,700.09,19,3,3,4.278721278721279,4.228944246737841,4.230769230769231,3.0
4352,2023-07-14 15:50:00,Hail,Coffee,711.14,8,3,5,4.204795204795205,4.208937198067633,4.225882352941176,5.0
4353,2023-03-22 15:10:00,Tabuk,Sushi,593.9,9,5,5,4.244618395303327,4.198135198135198,4.225882352941176,5.0
4354,2022-07-02 21:45:00,Dammam,Sushi,278.88,18,4,3,4.231064237775647,4.198135198135198,4.353808353808354,3.0
4355,2023-08-06 07:07:00,Tabuk,Vegetarian/Vegan,142.35,13,2,4,4.244618395303327,4.229857819905213,4.263657957244655,4.0
4356,2024-03-19 07:08:00,Jeddah,Pizzeria,693.03,9,5,5,4.223851417399804,4.228944246737841,4.263657957244655,5.0
4357,2023-01-04 22:02:00,Medina,Pizzeria,96.51,4,4,5,4.239393939393939,4.228944246737841,4.18734793187348,5.0
4358,2023-11-13 00:56:00,Medina,Vegetarian/Vegan,74.14,13,4,5,4.239393939393939,4.229857819905213,4.241217798594848,5.0
4359,2024-11-09 01:45:00,Khobar,Burger,350.08,5,2,5,4.293617021276596,4.271698113207547,4.268472906403941,4.0
4360,2023-01-30 09:41:00,Abha,Sweets,390.02,18,1,3,4.220661985957873,4.297872340425532,4.209134615384615,3.0
4361,2023-09-26 01:56:00,Abha,Pizzeria,795.06,5,4,5,4.220661985957873,4.228944246737841,4.268472906403941,5.0
4362,2022-02-01 09:06:00,Dammam,Seafood,783.13,8,4,5,4.231064237775647,4.227218934911242,4.209134615384615,5.0
4363,2022-11-08 23:15:00,Medina,Vegetarian/Vegan,634.67,8,5,5,4.239393939393939,4.229857819905213,4.266666666666667,5.0
4364,2025-01-25 01:08:00,Jeddah,Italian Cuisine,770.43,19,2,3,4.223851417399804,4.233890214797136,4.268472906403941,3.0
4365,2024-05-23 05:54:00,Khobar,Sweets,438.59,13,4,5,4.293617021276596,4.297872340425532,4.259345794392523,5.0
4366,2023-11-20 17:05:00,Abha,Coffee,766.93,15,1,4,4.220661985957873,4.208937198067633,4.21123595505618,4.0
4367,2024-10-12 11:08:00,Tabuk,Fast Food,741.26,9,5,5,4.244618395303327,4.261648745519714,4.254498714652956,5.0
4368,2024-12-03 19:33:00,Tabuk,Bakeries,130.3,19,4,3,4.244618395303327,4.241975308641975,4.238207547169812,3.0
4369,2023-01-22 03:11:00,Jeddah,Seafood,474.85,11,5,5,4.223851417399804,4.227218934911242,4.199017199017199,5.0
4370,2023-11-26 05:29:00,Mecca,Bakeries,400.23,16,3,3,4.278721278721279,4.241975308641975,4.259345794392523,3.0
4371,2024-11-05 00:30:00,Mecca,Italian Cuisine,232.08,17,5,4,4.278721278721279,4.233890214797136,4.241217798594848,4.0
4372,2024-08-04 04:42:00,Dammam,Bakeries,626.71,18,3,3,4.231064237775647,4.241975308641975,4.286407766990291,3.0
4373,2023-09-04 06:45:00,Khobar,Burger,257.87,12,3,4,4.293617021276596,4.271698113207547,4.230769230769231,4.0
4374,2022-03-11 07:35:00,Buraidah,Vegetarian/Vegan,755.85,15,4,5,4.271219512195122,4.229857819905213,4.263657957244655,5.0
4375,2022-03-27 22:16:00,Khobar,Sweets,267.73,17,2,2,4.293617021276596,4.297872340425532,4.18734793187348,2.0
4376,2024-04-07 18:05:00,Dammam,Pizzeria,619.53,12,3,5,4.231064237775647,4.228944246737841,4.261851015801354,5.0
4377,2025-01-03 05:13:00,Medina,Coffee,402.93,5,3,5,4.239393939393939,4.208937198067633,4.259345794392523,5.0
4378,2022-03-05 12:13:00,Jeddah,Sweets,176.7,11,4,4,4.223851417399804,4.297872340425532,4.327868852459017,4.0
4379,2024-02-12 17:36:00,Tabuk,Pizzeria,117.4,12,1,4,4.244618395303327,4.228944246737841,4.21123595505618,4.0
4380,2023-03-11 03:43:00,Khobar,Vegetarian/Vegan,282.36,4,3,5,4.293617021276596,4.229857819905213,4.199017199017199,5.0
4381,2024-09-18 11:42:00,Hail,Indian Cuisine,608.6,18,2,3,4.204795204795205,4.278230500582072,4.254498714652956,3.0
4382,2024-05-27 08:00:00,Tabuk,Fast Food,91.28,13,3,5,4.244618395303327,4.261648745519714,4.163461538461538,5.0
4383,2024-04-28 02:55:00,Tabuk,Burger,506.98,17,4,4,4.244618395303327,4.271698113207547,4.270471464019852,4.0
4384,2022-06-10 17:12:00,Jeddah,Pizzeria,615.8,17,5,2,4.223851417399804,4.228944246737841,4.21123595505618,2.0
4385,2023-12-27 23:50:00,Mecca,Fast Food,658.78,10,4,4,4.278721278721279,4.261648745519714,4.266666666666667,4.0
4386,2022-07-28 13:47:00,Buraidah,Bakeries,577.34,14,4,4,4.271219512195122,4.241975308641975,4.231578947368421,4.0
4387,2022-11-02 08:41:00,Riyadh,Bakeries,188.4,20,4,2,4.241127348643007,4.241975308641975,4.163461538461538,2.0
4388,2022-09-28 19:59:00,Riyadh,Indian Cuisine,374.39,5,2,5,4.241127348643007,4.278230500582072,4.238207547169812,5.0
4389,2022-12-06 21:28:00,Khobar,Coffee,316.15,19,2,3,4.293617021276596,4.208937198067633,4.353808353808354,3.0
4390,2022-12-13 00:06:00,Abha,Fast Food,655.96,5,4,5,4.220661985957873,4.261648745519714,4.241217798594848,5.0
4391,2022-09-20 09:31:00,Riyadh,Fast Food,451.94,6,2,5,4.241127348643007,4.261648745519714,4.209134615384615,5.0
4392,2023-08-30 16:41:00,Jeddah,Vegetarian/Vegan,312.97,10,2,4,4.223851417399804,4.229857819905213,4.197222222222222,4.0
4393,2023-05-10 04:34:00,Dammam,Vegetarian/Vegan,398.7,5,3,5,4.231064237775647,4.229857819905213,4.286407766990291,5.0
4394,2023-11-01 03:12:00,Tabuk,Pizzeria,202.63,12,3,5,4.244618395303327,4.228944246737841,4.199017199017199,5.0
4395,2024-04-20 14:22:00,Dammam,Sweets,604.46,9,1,5,4.231064237775647,4.297872340425532,4.261958997722096,5.0
4396,2024-06-08 04:20:00,Riyadh,Fast Food,54.81,14,4,5,4.241127348643007,4.261648745519714,4.286407766990291,5.0
4397,2022-07-17 00:17:00,Jeddah,Vegetarian/Vegan,756.33,13,4,5,4.223851417399804,4.229857819905213,4.241217798594848,5.0
4398,2022-06-30 14:38:00,Buraidah,Vegetarian/Vegan,329.79,19,3,4,4.271219512195122,4.229857819905213,4.261958997722096,4.0
4399,2024-11-18 14:23:00,Tabuk,Indian Cuisine,508.21,18,2,2,4.244618395303327,4.278230500582072,4.261958997722096,2.0
4400,2024-06-13 14:01:00,Tabuk,Seafood,174.98,10,4,5,4.244618395303327,4.227218934911242,4.261958997722096,5.0
4401,2023-08-11 04:55:00,Jeddah,Indian Cuisine,149.33,19,3,4,4.223851417399804,4.278230500582072,4.286407766990291,4.0
4402,2022-04-29 16:06:00,Tabuk,Italian Cuisine,747.77,14,3,5,4.244618395303327,4.233890214797136,4.197222222222222,5.0
4403,2022-06-04 18:03:00,Khobar,Indian Cuisine,268.28,18,3,3,4.293617021276596,4.278230500582072,4.261851015801354,3.0
4404,2022-05-18 20:05:00,Riyadh,Sweets,277.15,14,3,5,4.241127348643007,4.297872340425532,4.222477064220183,5.0
4405,2024-01-09 06:28:00,Hail,Seafood,215.33,5,2,5,4.204795204795205,4.227218934911242,4.230769230769231,5.0
4406,2024-06-20 08:37:00,Medina,Bakeries,491.71,6,2,5,4.239393939393939,4.241975308641975,4.163461538461538,5.0
4407,2024-06-21 23:22:00,Abha,Italian Cuisine,556.7,14,3,4,4.220661985957873,4.233890214797136,4.266666666666667,4.0
4408,2022-12-03 07:25:00,Buraidah,Indian Cuisine,337.61,17,1,4,4.271219512195122,4.278230500582072,4.263657957244655,4.0
4409,2024-07-07 21:15:00,Dammam,Pizzeria,42.97,9,5,4,4.231064237775647,4.228944246737841,4.353808353808354,4.0
4410,2024-09-09 11:20:00,Jeddah,Pizzeria,500.76,16,2,4,4.223851417399804,4.228944246737841,4.254498714652956,4.0
4411,2024-04-09 01:02:00,Medina,Bakeries,555.95,16,4,3,4.239393939393939,4.241975308641975,4.268472906403941,3.0
4412,2023-05-06 20:54:00,Abha,Pizzeria,75.38,4,3,4,4.220661985957873,4.228944246737841,4.222477064220183,4.0
4413,2023-02-02 20:20:00,Medina,Coffee,745.74,14,5,5,4.239393939393939,4.208937198067633,4.222477064220183,5.0
4414,2024-12-10 18:22:00,Abha,Burger,682.28,6,3,4,4.220661985957873,4.271698113207547,4.261851015801354,4.0
4415,2024-05-13 05:07:00,Hail,Seafood,412.56,14,3,5,4.204795204795205,4.227218934911242,4.259345794392523,5.0
4416,2025-01-08 23:04:00,Mecca,Pizzeria,53.35,9,2,4,4.278721278721279,4.228944246737841,4.266666666666667,4.0
4417,2024-08-24 19:40:00,Mecca,Vegetarian/Vegan,259.8,7,3,4,4.278721278721279,4.229857819905213,4.238207547169812,4.0
4418,2023-10-11 05:41:00,Tabuk,Italian Cuisine,171.4,18,4,3,4.244618395303327,4.233890214797136,4.259345794392523,3.0
4419,2024-01-30 09:29:00,Hail,Barbecue,76.4,13,4,5,4.204795204795205,4.260663507109005,4.209134615384615,5.0
4420,2025-01-18 13:59:00,Abha,Sushi,65.26,9,1,5,4.220661985957873,4.198135198135198,4.231578947368421,5.0
4421,2024-08-22 10:33:00,Riyadh,Italian Cuisine,664.07,13,5,5,4.241127348643007,4.233890214797136,4.231884057971015,5.0
4422,2022-10-20 11:01:00,Medina,Vegetarian/Vegan,414.17,12,4,5,4.239393939393939,4.229857819905213,4.254498714652956,5.0
4423,2022-04-24 15:09:00,Mecca,Burger,257.32,13,4,4,4.278721278721279,4.271698113207547,4.225882352941176,4.0
4424,2022-11-20 02:01:00,Dammam,Coffee,691.66,16,4,4,4.231064237775647,4.208937198067633,4.270471464019852,4.0
4425,2024-04-25 04:49:00,Mecca,Coffee,481.23,16,3,3,4.278721278721279,4.208937198067633,4.286407766990291,3.0
4426,2024-04-19 03:05:00,Dammam,Indian Cuisine,342.3,10,5,4,4.231064237775647,4.278230500582072,4.199017199017199,3.5
4427,2022-06-20 19:45:00,Abha,Italian Cuisine,81.14,7,2,4,4.220661985957873,4.233890214797136,4.238207547169812,4.0
4428,2024-07-31 18:33:00,Abha,Sweets,272.41,14,1,4,4.220661985957873,4.297872340425532,4.261851015801354,4.0
4429,2024-01-09 13:30:00,Medina,Vegetarian/Vegan,620.88,6,4,5,4.239393939393939,4.229857819905213,4.231578947368421,5.0
4430,2023-04-28 02:33:00,Khobar,Pizzeria,790.29,12,3,5,4.293617021276596,4.228944246737841,4.270471464019852,5.0
4431,2024-07-24 16:51:00,Riyadh,Fast Food,369.28,16,3,3,4.241127348643007,4.261648745519714,4.197222222222222,3.5
4432,2023-10-01 02:48:00,Dammam,Coffee,38.28,15,2,5,4.231064237775647,4.208937198067633,4.270471464019852,5.0
4433,2022-08-28 01:58:00,Riyadh,Sweets,179.26,6,4,5,4.241127348643007,4.297872340425532,4.268472906403941,5.0
4434,2023-03-17 13:50:00,Tabuk,Burger,477.52,19,2,4,4.244618395303327,4.271698113207547,4.231578947368421,4.0
4435,2024-01-15 11:17:00,Riyadh,Sushi,567.37,6,3,5,4.241127348643007,4.198135198135198,4.254498714652956,5.0
4436,2023-03-10 17:21:00,Jeddah,Seafood,586.53,11,3,5,4.223851417399804,4.227218934911242,4.21123595505618,5.0
4437,2022-09-16 01:17:00,Dammam,Fast Food,40.37,12,4,5,4.231064237775647,4.261648745519714,4.268472906403941,5.0
4438,2024-12-22 07:06:00,Buraidah,Seafood,604.78,9,2,4,4.271219512195122,4.227218934911242,4.263657957244655,4.0
4439,2022-01-30 18:09:00,Jeddah,Barbecue,504.19,17,5,4,4.223851417399804,4.260663507109005,4.261851015801354,4.0
4440,2024-05-13 10:09:00,Jeddah,Pizzeria,560.6,18,5,2,4.223851417399804,4.228944246737841,4.231884057971015,2.0
4441,2024-12-27 03:21:00,Hail,Vegetarian/Vegan,393.11,5,5,5,4.204795204795205,4.229857819905213,4.199017199017199,5.0
4442,2023-04-01 03:26:00,Jeddah,Vegetarian/Vegan,139.98,5,3,5,4.223851417399804,4.229857819905213,4.199017199017199,4.5
4443,2023-03-01 20:24:00,Hail,Vegetarian/Vegan,570.24,18,4,4,4.204795204795205,4.229857819905213,4.222477064220183,4.0
4444,2024-09-25 02:33:00,Khobar,Sushi,734.25,12,2,4,4.293617021276596,4.198135198135198,4.270471464019852,4.0
4445,2023-08-04 09:15:00,Tabuk,Pizzeria,457.91,15,3,5,4.244618395303327,4.228944246737841,4.209134615384615,5.0
4446,2022-10-07 19:34:00,Khobar,Sushi,796.96,6,2,5,4.293617021276596,4.198135198135198,4.238207547169812,5.0
4447,2024-01-22 04:51:00,Medina,Sushi,729.95,12,4,5,4.239393939393939,4.198135198135198,4.286407766990291,5.0
4448,2024-05-09 12:33:00,Mecca,Coffee,297.87,5,4,5,4.278721278721279,4.208937198067633,4.327868852459017,5.0
4449,2024-11-06 12:16:00,Tabuk,Fast Food,654.51,12,2,5,4.244618395303327,4.261648745519714,4.327868852459017,5.0
4450,2022-10-13 04:12:00,Tabuk,Fast Food,504.87,12,3,5,4.244618395303327,4.261648745519714,4.286407766990291,5.0
4451,2025-01-22 09:14:00,Mecca,Burger,542.25,13,4,4,4.278721278721279,4.271698113207547,4.209134615384615,4.0
4452,2023-05-07 19:16:00,Dammam,Sushi,313.75,19,2,4,4.231064237775647,4.198135198135198,4.238207547169812,4.0
4453,2022-08-27 12:22:00,Dammam,Fast Food,490.78,5,3,4,4.231064237775647,4.261648745519714,4.327868852459017,4.0
4454,2024-11-06 02:33:00,Hail,Fast Food,474.26,7,2,5,4.204795204795205,4.261648745519714,4.270471464019852,5.0
4455,2023-11-09 19:43:00,Hail,Indian Cuisine,279.16,11,1,4,4.204795204795205,4.278230500582072,4.238207547169812,4.0
4456,2024-01-01 18:19:00,Medina,Pizzeria,266.67,5,2,5,4.239393939393939,4.228944246737841,4.261851015801354,5.0
4457,2023-04-18 07:24:00,Abha,Seafood,384.46,7,1,5,4.220661985957873,4.227218934911242,4.263657957244655,4.5
4458,2023-08-25 22:42:00,Jeddah,Barbecue,297.67,7,4,5,4.223851417399804,4.260663507109005,4.18734793187348,5.0
4459,2022-08-28 11:24:00,Khobar,Italian Cuisine,569.53,18,3,3,4.293617021276596,4.233890214797136,4.254498714652956,3.0
4460,2024-06-17 23:10:00,Medina,Sweets,606.83,15,4,4,4.239393939393939,4.297872340425532,4.266666666666667,4.0
4461,2022-08-04 14:29:00,Dammam,Vegetarian/Vegan,274.98,11,3,5,4.231064237775647,4.229857819905213,4.261958997722096,5.0
4462,2024-07-13 12:53:00,Khobar,Burger,472.91,10,3,5,4.293617021276596,4.271698113207547,4.327868852459017,5.0
4463,2024-08-09 20:07:00,Abha,Coffee,231.74,10,2,4,4.220661985957873,4.208937198067633,4.222477064220183,4.0
4464,2022-12-27 22:39:00,Medina,Pizzeria,789.7,19,5,4,4.239393939393939,4.228944246737841,4.18734793187348,4.0
4465,2023-08-26 10:52:00,Abha,Italian Cuisine,156.86,20,2,3,4.220661985957873,4.233890214797136,4.231884057971015,3.0
